image_id,capture_id,subject_id,camera_id,view_role,posture,candidates_count,status,target_area_ratio,target_conf,mean_kpt_conf,torso_kpts_valid,notes
S002_SE01_CAP000075_CAM02,CAP000075,S002,CAM02,lateral,slouching,3,multiple_candidates,0.35850000381469727,0.9394,0.5941,4,Multiple candidates (3); Default YOLO correctly aligns with target
S002_SE01_CAP000076_CAM01,CAP000076,S002,CAM01,frontal,slouching,1,correct_target,0.31130000948905945,0.9283,0.6701,4,Single clean target in frame
S002_SE01_CAP000076_CAM02,CAP000076,S002,CAM02,lateral,slouching,1,correct_target,0.35740000009536743,0.9461,0.5663,4,Single clean target in frame
S002_SE01_CAP000077_CAM01,CAP000077,S002,CAM01,frontal,slouching,1,correct_target,0.31040000915527344,0.929,0.6688,4,Single clean target in frame
S002_SE01_CAP000077_CAM02,CAP000077,S002,CAM02,lateral,slouching,2,multiple_candidates,0.35679998993873596,0.9453,0.5793,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000078_CAM01,CAP000078,S002,CAM01,frontal,forward_head,2,multiple_candidates,0.2962999939918518,0.9374,0.6981,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000078_CAM02,CAP000078,S002,CAM02,lateral,forward_head,2,multiple_candidates,0.32260000705718994,0.9273,0.6031,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000079_CAM01,CAP000079,S002,CAM01,frontal,forward_head,2,multiple_candidates,0.2930000126361847,0.9391,0.6972,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000079_CAM02,CAP000079,S002,CAM02,lateral,forward_head,3,multiple_candidates,0.3224000036716461,0.9288,0.6041,4,Multiple candidates (3); Default YOLO correctly aligns with target
S002_SE01_CAP000080_CAM01,CAP000080,S002,CAM01,frontal,forward_head,2,multiple_candidates,0.30000001192092896,0.9312,0.7038,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000080_CAM02,CAP000080,S002,CAM02,lateral,forward_head,2,multiple_candidates,0.3393999934196472,0.9276,0.6554,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000081_CAM01,CAP000081,S002,CAM01,frontal,forward_head,2,multiple_candidates,0.30079999566078186,0.929,0.7029,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000081_CAM02,CAP000081,S002,CAM02,lateral,forward_head,3,multiple_candidates,0.33489999175071716,0.9341,0.6457,4,Multiple candidates (3); Default YOLO correctly aligns with target
S002_SE01_CAP000082_CAM01,CAP000082,S002,CAM01,frontal,forward_head,2,multiple_candidates,0.3019999861717224,0.9283,0.7086,4,Multiple candidates (2); Default YOLO correctly aligns with target
S002_SE01_CAP000082_CAM02,CAP000082,S002,CAM02,lateral,forward_head,3,multiple_candidates,0.3391999900341034,0.9336,0.6556,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000083_CAM01,CAP000083,S003,CAM01,frontal,upright,2,multiple_candidates,0.22169999778270721,0.9255,0.8621,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000083_CAM02,CAP000083,S003,CAM02,lateral,upright,2,multiple_candidates,0.23929999768733978,0.931,0.7165,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000084_CAM01,CAP000084,S003,CAM01,frontal,upright,2,multiple_candidates,0.21870000660419464,0.9284,0.8566,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000084_CAM02,CAP000084,S003,CAM02,lateral,upright,2,multiple_candidates,0.23770000040531158,0.9283,0.7188,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000085_CAM01,CAP000085,S003,CAM01,frontal,upright,2,multiple_candidates,0.21860000491142273,0.9296,0.8611,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000085_CAM02,CAP000085,S003,CAM02,lateral,upright,3,multiple_candidates,0.23829999566078186,0.932,0.7231,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000086_CAM01,CAP000086,S003,CAM01,frontal,upright,2,multiple_candidates,0.219200000166893,0.929,0.8653,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000086_CAM02,CAP000086,S003,CAM02,lateral,upright,3,multiple_candidates,0.23839999735355377,0.9303,0.7233,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000087_CAM01,CAP000087,S003,CAM01,frontal,upright,2,multiple_candidates,0.22130000591278076,0.9249,0.8679,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000087_CAM02,CAP000087,S003,CAM02,lateral,upright,2,multiple_candidates,0.23810000717639923,0.9291,0.7267,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000088_CAM01,CAP000088,S003,CAM01,frontal,leaning_forward,1,correct_target,0.23639999330043793,0.9306,0.863,4,Single clean target in frame
S003_SE01_CAP000088_CAM02,CAP000088,S003,CAM02,lateral,leaning_forward,4,multiple_candidates,0.19990000128746033,0.9309,0.6689,4,Multiple candidates (4); Default YOLO correctly aligns with target
S003_SE01_CAP000089_CAM01,CAP000089,S003,CAM01,frontal,leaning_forward,2,multiple_candidates,0.23669999837875366,0.9292,0.8645,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000089_CAM02,CAP000089,S003,CAM02,lateral,leaning_forward,3,multiple_candidates,0.20000000298023224,0.9314,0.6772,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000090_CAM01,CAP000090,S003,CAM01,frontal,leaning_forward,1,correct_target,0.23729999363422394,0.9289,0.8605,4,Single clean target in frame
S003_SE01_CAP000090_CAM02,CAP000090,S003,CAM02,lateral,leaning_forward,4,multiple_candidates,0.20270000398159027,0.9312,0.6637,4,Multiple candidates (4); Default YOLO correctly aligns with target
S003_SE01_CAP000091_CAM01,CAP000091,S003,CAM01,frontal,leaning_forward,2,multiple_candidates,0.23690000176429749,0.9304,0.8615,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000091_CAM02,CAP000091,S003,CAM02,lateral,leaning_forward,3,multiple_candidates,0.20100000500679016,0.9361,0.6687,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000092_CAM01,CAP000092,S003,CAM01,frontal,leaning_forward,2,multiple_candidates,0.23690000176429749,0.9295,0.8624,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000092_CAM02,CAP000092,S003,CAM02,lateral,leaning_forward,3,multiple_candidates,0.2021999955177307,0.9326,0.6773,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000093_CAM01,CAP000093,S003,CAM01,frontal,leaning_backward,2,multiple_candidates,0.21480000019073486,0.9189,0.8558,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000093_CAM02,CAP000093,S003,CAM02,lateral,leaning_backward,3,multiple_candidates,0.2773999869823456,0.909,0.6954,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000094_CAM01,CAP000094,S003,CAM01,frontal,leaning_backward,1,correct_target,0.21400000154972076,0.9184,0.8562,4,Single clean target in frame
S003_SE01_CAP000094_CAM02,CAP000094,S003,CAM02,lateral,leaning_backward,3,multiple_candidates,0.28060001134872437,0.9056,0.7582,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000095_CAM01,CAP000095,S003,CAM01,frontal,leaning_backward,1,correct_target,0.2143000066280365,0.9154,0.8526,4,Single clean target in frame
S003_SE01_CAP000095_CAM02,CAP000095,S003,CAM02,lateral,leaning_backward,4,multiple_candidates,0.27900001406669617,0.9145,0.7229,4,Multiple candidates (4); Default YOLO correctly aligns with target
S003_SE01_CAP000096_CAM01,CAP000096,S003,CAM01,frontal,leaning_backward,2,multiple_candidates,0.21490000188350677,0.9191,0.8574,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000096_CAM02,CAP000096,S003,CAM02,lateral,leaning_backward,3,multiple_candidates,0.28029999136924744,0.9108,0.7111,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000097_CAM01,CAP000097,S003,CAM01,frontal,leaning_backward,2,multiple_candidates,0.21400000154972076,0.9168,0.8552,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000097_CAM02,CAP000097,S003,CAM02,lateral,leaning_backward,3,multiple_candidates,0.2800999879837036,0.9095,0.7148,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000098_CAM01,CAP000098,S003,CAM01,frontal,leaning_left,2,multiple_candidates,0.24140000343322754,0.9329,0.8623,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000098_CAM02,CAP000098,S003,CAM02,lateral,leaning_left,2,multiple_candidates,0.24400000274181366,0.9086,0.6322,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000099_CAM01,CAP000099,S003,CAM01,frontal,leaning_left,2,multiple_candidates,0.24269999563694,0.933,0.8629,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000099_CAM02,CAP000099,S003,CAM02,lateral,leaning_left,1,correct_target,0.243599995970726,0.9175,0.64,4,Single clean target in frame
S003_SE01_CAP000100_CAM01,CAP000100,S003,CAM01,frontal,leaning_left,2,multiple_candidates,0.2418999969959259,0.9303,0.8611,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000100_CAM02,CAP000100,S003,CAM02,lateral,leaning_left,1,correct_target,0.24269999563694,0.9234,0.633,4,Single clean target in frame
S003_SE01_CAP000101_CAM01,CAP000101,S003,CAM01,frontal,leaning_left,1,correct_target,0.24310000240802765,0.9291,0.8616,4,Single clean target in frame
S003_SE01_CAP000101_CAM02,CAP000101,S003,CAM02,lateral,leaning_left,3,multiple_candidates,0.2434999942779541,0.9162,0.6341,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000102_CAM01,CAP000102,S003,CAM01,frontal,leaning_left,1,correct_target,0.24330000579357147,0.9331,0.8647,4,Single clean target in frame
S003_SE01_CAP000102_CAM02,CAP000102,S003,CAM02,lateral,leaning_left,1,correct_target,0.24199999868869781,0.9163,0.6285,4,Single clean target in frame
S003_SE01_CAP000103_CAM01,CAP000103,S003,CAM01,frontal,leaning_right,1,correct_target,0.22010000050067902,0.9177,0.8776,4,Single clean target in frame
S003_SE01_CAP000103_CAM02,CAP000103,S003,CAM02,lateral,leaning_right,1,correct_target,0.219200000166893,0.9115,0.7054,4,Single clean target in frame
S003_SE01_CAP000104_CAM01,CAP000104,S003,CAM01,frontal,leaning_right,1,correct_target,0.22269999980926514,0.9166,0.8695,4,Single clean target in frame
S003_SE01_CAP000104_CAM02,CAP000104,S003,CAM02,lateral,leaning_right,1,correct_target,0.21899999678134918,0.9158,0.7094,4,Single clean target in frame
S003_SE01_CAP000105_CAM01,CAP000105,S003,CAM01,frontal,leaning_right,1,correct_target,0.22040000557899475,0.9164,0.8736,4,Single clean target in frame
S003_SE01_CAP000105_CAM02,CAP000105,S003,CAM02,lateral,leaning_right,2,multiple_candidates,0.21610000729560852,0.9105,0.6954,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000106_CAM01,CAP000106,S003,CAM01,frontal,leaning_right,2,multiple_candidates,0.22120000422000885,0.9174,0.8684,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000106_CAM02,CAP000106,S003,CAM02,lateral,leaning_right,1,correct_target,0.2190999984741211,0.9155,0.7329,4,Single clean target in frame
S003_SE01_CAP000107_CAM01,CAP000107,S003,CAM01,frontal,leaning_right,2,multiple_candidates,0.21789999306201935,0.9178,0.8753,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000107_CAM02,CAP000107,S003,CAM02,lateral,leaning_right,3,multiple_candidates,0.22040000557899475,0.9185,0.7318,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000108_CAM01,CAP000108,S003,CAM01,frontal,slouching,2,multiple_candidates,0.24950000643730164,0.9331,0.8318,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000108_CAM02,CAP000108,S003,CAM02,lateral,slouching,3,multiple_candidates,0.2215999960899353,0.9365,0.6018,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000109_CAM01,CAP000109,S003,CAM01,frontal,slouching,2,multiple_candidates,0.25119999051094055,0.9321,0.8407,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000109_CAM02,CAP000109,S003,CAM02,lateral,slouching,2,multiple_candidates,0.22120000422000885,0.9346,0.6005,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000110_CAM01,CAP000110,S003,CAM01,frontal,slouching,2,multiple_candidates,0.24819999933242798,0.9315,0.8269,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000110_CAM02,CAP000110,S003,CAM02,lateral,slouching,3,multiple_candidates,0.22169999778270721,0.934,0.6005,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000111_CAM01,CAP000111,S003,CAM01,frontal,slouching,2,multiple_candidates,0.24869999289512634,0.9318,0.8262,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000111_CAM02,CAP000111,S003,CAM02,lateral,slouching,2,multiple_candidates,0.22210000455379486,0.9347,0.603,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000112_CAM01,CAP000112,S003,CAM01,frontal,slouching,2,multiple_candidates,0.24779999256134033,0.9354,0.8301,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000112_CAM02,CAP000112,S003,CAM02,lateral,slouching,2,multiple_candidates,0.2207999974489212,0.9363,0.6076,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000113_CAM01,CAP000113,S003,CAM01,frontal,forward_head,2,multiple_candidates,0.24169999361038208,0.9246,0.8324,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000113_CAM02,CAP000113,S003,CAM02,lateral,forward_head,2,multiple_candidates,0.2207999974489212,0.9321,0.664,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000114_CAM01,CAP000114,S003,CAM01,frontal,forward_head,2,multiple_candidates,0.2409999966621399,0.9201,0.8515,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000114_CAM02,CAP000114,S003,CAM02,lateral,forward_head,2,multiple_candidates,0.22110000252723694,0.9348,0.6667,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000115_CAM01,CAP000115,S003,CAM01,frontal,forward_head,2,multiple_candidates,0.24220000207424164,0.925,0.8372,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000115_CAM02,CAP000115,S003,CAM02,lateral,forward_head,2,multiple_candidates,0.2240000069141388,0.9346,0.6624,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000116_CAM01,CAP000116,S003,CAM01,frontal,forward_head,2,multiple_candidates,0.23919999599456787,0.923,0.8488,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000116_CAM02,CAP000116,S003,CAM02,lateral,forward_head,3,multiple_candidates,0.22030000388622284,0.934,0.6661,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000117_CAM01,CAP000117,S003,CAM01,frontal,forward_head,2,multiple_candidates,0.23880000412464142,0.9231,0.8495,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000117_CAM02,CAP000117,S003,CAM02,lateral,forward_head,2,multiple_candidates,0.22089999914169312,0.9301,0.6571,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000118_CAM01,CAP000118,S003,CAM01,frontal,reject,2,multiple_candidates,0.32109999656677246,0.935,0.6579,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000118_CAM02,CAP000118,S003,CAM02,lateral,reject,3,multiple_candidates,0.36340001225471497,0.9332,0.6909,4,Multiple candidates (3); Default YOLO correctly aligns with target
S003_SE01_CAP000119_CAM01,CAP000119,S003,CAM01,frontal,reject,2,multiple_candidates,0.31940001249313354,0.9442,0.7694,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000119_CAM02,CAP000119,S003,CAM02,lateral,reject,1,correct_target,0.24879999458789825,0.9187,0.4002,4,Single clean target in frame
S003_SE01_CAP000120_CAM01,CAP000120,S003,CAM01,frontal,reject,2,multiple_candidates,0.19539999961853027,0.9234,0.9423,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000120_CAM02,CAP000120,S003,CAM02,lateral,reject,2,multiple_candidates,0.16920000314712524,0.8698,0.5334,4,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000121_CAM01,CAP000121,S003,CAM01,frontal,reject,2,multiple_candidates,0.08640000224113464,0.5439,0.183,0,Multiple candidates (2); Default YOLO correctly aligns with target
S003_SE01_CAP000121_CAM02,CAP000121,S003,CAM02,lateral,reject,1,low_keypoint_confidence,0.051600001752376556,0.284,0.0713,0,Single candidate with degraded keypoint confidence
S004_SE01_CAP000122_CAM01,CAP000122,S004,CAM01,frontal,upright,2,multiple_candidates,0.2957000136375427,0.9407,0.8799,4,Multiple candidates (2); Default YOLO correctly aligns with target
S004_SE01_CAP000122_CAM02,CAP000122,S004,CAM02,lateral,upright,2,multiple_candidates,0.26899999380111694,0.9237,0.682,4,Multiple candidates (2); Default YOLO correctly aligns with target
S004_SE01_CAP000123_CAM01,CAP000123,S004,CAM01,frontal,upright,2,multiple_candidates,0.29490000009536743,0.943,0.8723,4,Multiple candidates (2); Default YOLO correctly aligns with target
S004_SE01_CAP000123_CAM02,CAP000123,S004,CAM02,lateral,upright,3,multiple_candidates,0.26969999074935913,0.9237,0.6824,4,Multiple candidates (3); Default YOLO correctly aligns with target
S004_SE01_CAP000124_CAM01,CAP000124,S004,CAM01,frontal,upright,2,multiple_candidates,0.2946000099182129,0.9418,0.8709,4,Multiple candidates (2); Default YOLO correctly aligns with target
